id,title,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,release_date,release_year,release_month,genres,budget_safe,runtime_safe,vote_count_safe,month_sin,month_cos,release_competition,log_budget,log_vote_count,popularity_score,vote_density,popularity_per_budget,budget_per_minute,hype_score,is_summer_release,is_holiday_release,is_sequel,is_hit,roi
613349,A Good Doctor,6837995,6294941,90,8.312,6.566,281,fr,2019-12-11,2019,12,Comedy,6837995,90,281,-2.4492935982947064e-16,1.0,1029.0,15.738005264214848,5.641907070938114,54.576592,3.1222222222222222,1.2155609941218148e-06,75142.8021978022,2335.672,0,1,0,0,-0.0794171274741898
18444,Swiss Family Robinson,5000000,40356000,126,13.408,6.897,281,en,1960-12-21,1960,12,"Adventure, Family",5000000,126,281,-2.4492935982947064e-16,1.0,1029.0,15.424948670398354,5.641907070938114,92.474976,2.2301587301587302,2.6816e-06,39370.07874015748,3767.6479999999997,0,1,0,1,7.071198585760283
38448,Ondine,12000000,1790061,111,11.898,6.279,281,en,2009-09-14,2009,9,"Drama, Romance",12000000,111,281,-1.0,-1.8369701987210297e-16,1076.0,16.300417291085605,5.641907070938114,74.707542,2.5315315315315314,9.915e-07,107142.85714285714,3343.3379999999997,0,0,0,0,-0.8508281790976517
9278,Freejack,30000000,17129026,110,12.078,5.347,281,en,1992-01-17,1992,1,"Science Fiction, Action, Crime",30000000,110,281,0.49999999999999994,0.8660254037844387,692.0,17.216707972959764,5.641907070938114,64.581066,2.5545454545454547,4.0259999999999997e-07,270270.2702702703,3393.9179999999997,0,0,0,1,-0.4290324523655849
15774,Swades,2900000,4800000,189,9.711,7.253,281,hi,2004-12-17,2004,12,Drama,2900000,189,281,-2.4492935982947064e-16,1.0,1029.0,14.88022163978423,5.641907070938114,70.43388300000001,1.4867724867724867,3.3486206896551724e-06,15263.157894736842,2728.791,0,1,0,0,0.6551721878716593
11905,The Company of Wolves,2000000,4389334,95,12.935,6.293,280,en,1984-09-21,1984,9,"Horror, Fantasy",2000000,95,280,-1.0,-1.8369701987210297e-16,1076.0,14.508658238524095,5.638354669333745,81.399955,2.9473684210526314,6.4675e-06,20833.333333333332,3621.8,0,0,0,0,1.1946664026667986
15028,Clockstoppers,26000000,38793283,94,17.526,5.25,280,en,2002-03-17,2002,3,"Adventure, Family, Science Fiction, Thriller",26000000,94,280,1.0,6.123233995736766e-17,796.0,17.073607134447293,5.638354669333745,92.0115,2.978723404255319,6.74076923076923e-07,273684.2105263158,4907.28,0,0,0,1,0.492049327228872
187022,A Touch of Sin,4000000,154120,131,11.25,7.259,280,zh,2013-10-04,2013,10,"Drama, Crime, Action",4000000,131,280,-0.8660254037844386,0.5000000000000001,1036.0,15.201805169084134,5.638354669333745,81.66375000000001,2.1374045801526718,2.8125e-06,30303.030303030304,3150.0,0,0,0,0,-0.9614697596325601
18147,Unaccompanied Minors,26000000,21949234,90,13.647,6.0,280,en,2006-12-08,2006,12,"Comedy, Family",26000000,90,280,-2.4492935982947064e-16,1.0,1029.0,17.073607134447293,5.638354669333745,81.882,3.111111111111111,5.248846153846154e-07,285714.28571428574,3821.16,0,1,0,1,-0.15579868631543514
18009,Leprechaun 2,2000000,2260622,85,18.194,5.45,280,en,1994-04-08,1994,4,"Comedy, Horror",2000000,85,280,0.8660254037844387,-0.4999999999999998,774.0,14.508658238524095,5.638354669333745,99.15729999999999,3.2941176470588234,9.097e-06,23255.81395348837,5094.32,0,0,1,0,0.13031093484453257
4911,Dark Blue,15000000,12150301,118,9.069,6.183,279,en,2002-12-14,2002,12,"Crime, Drama, Thriller, Action",15000000,118,279,-2.4492935982947064e-16,1.0,1029.0,16.52356082573315,5.634789603169249,56.073627,2.364406779661017,6.046000000000001e-07,126050.42016806723,2530.251,0,1,0,0,-0.1899799206680053
25704,Post Grad,15000000,6414729,89,14.272,4.991,279,en,2009-08-21,2009,8,"Comedy, Drama",15000000,89,279,-0.8660254037844385,-0.5000000000000004,885.0,16.52356082573315,5.634789603169249,71.231552,3.134831460674157,9.514666666666667e-07,166666.66666666666,3981.888,1,0,0,0,-0.5723513618432425
9440,Primary Colors,65000000,52100000,143,10.558,6.253,279,en,1998-03-20,1998,3,Drama,65000000,143,279,1.0,6.123233995736766e-17,796.0,17.989897843244528,5.634789603169249,66.019174,1.951048951048951,1.6243076923076922e-07,451388.8888888889,2945.682,0,0,0,1,-0.19846153540828407
9300,Orlando,4000000,5377643,90,7.567,6.91,279,en,1992-12-11,1992,12,"Drama, Fantasy",4000000,90,279,-2.4492935982947064e-16,1.0,1029.0,15.201805169084134,5.634789603169249,52.28797,3.1,1.8917500000000001e-06,43956.043956043955,2111.193,0,1,0,0,0.34441066389733405
495193,Benji,6000000,585333,87,19.472,6.95,279,en,2018-03-16,2018,3,"Crime, Drama, Family",6000000,87,279,1.0,6.123233995736766e-17,796.0,15.607270193858982,5.634789603169249,135.33040000000003,3.206896551724138,3.2453333333333335e-06,68181.81818181818,5432.688,0,0,0,0,-0.9024443495926084
18299,Love in the Afternoon,2100000,2000000,130,11.964,7.007,279,en,1957-05-29,1957,5,"Comedy, Romance",2100000,130,279,0.49999999999999994,-0.8660254037844387,785.0,14.557448378884015,5.634789603169249,83.831748,2.146153846153846,5.697142857142857e-06,16030.534351145037,3337.956,1,0,0,0,-0.04761902494332146
735697,Incredible But True,4340000,2329813,74,11.996,5.991,279,fr,2022-06-15,2022,6,"Comedy, Drama",4340000,74,279,1.2246467991473532e-16,-1.0,840.0,15.283385136491308,5.634789603169249,71.868036,3.77027027027027,2.7640552995391704e-06,57866.666666666664,3346.884,1,0,0,0,-0.46317662138787524
20483,Catch That Kid,18000000,16951702,92,11.963,5.594,279,en,2004-02-06,2004,2,"Family, Action, Adventure",18000000,92,279,0.8660254037844386,0.5000000000000001,736.0,16.705882371415992,5.634789603169249,66.921022,3.032608695652174,6.646111111111111e-07,193548.38709677418,3337.6769999999997,0,0,0,1,-0.0582387745422903
25132,Shorts,40000000,28972508,89,11.649,5.839,279,en,2009-08-21,2009,8,"Family, Fantasy, Comedy",40000000,89,279,-0.8660254037844385,-0.5000000000000004,885.0,17.50439003707821,5.634789603169249,68.018511,3.134831460674157,2.9122499999999996e-07,444444.44444444444,3250.071,1,0,0,1,-0.2756872931078177
8942,Wendy and Lucy,200000,1192655,81,8.363,6.839,279,en,2008-12-10,2008,12,Drama,200000,81,279,-2.4492935982947064e-16,1.0,1029.0,12.206077645517674,5.634789603169249,57.194557,3.4444444444444446,4.1815e-05,2439.0243902439024,2333.277,0,1,0,0,4.963250183749081
19698,Porky's II: The Next Day,6500000,33759266,98,10.117,5.695,279,en,1983-06-24,1983,6,Comedy,6500000,98,279,1.2246467991473532e-16,-1.0,840.0,15.687312888712007,5.634789603169249,57.61631500000001,2.8469387755102042,1.5564615384615386e-06,65656.56565656565,2822.643,1,0,1,1,4.193732585579602
12509,Pollock,6000000,10994533,122,10.022,6.651,278,en,2000-09-06,2000,9,"Drama, Romance",6000000,122,278,-1.0,-1.8369701987210297e-16,1076.0,15.607270193858982,5.631211781821365,66.656322,2.278688524590164,1.6703333333333333e-06,48780.48780487805,2786.116,0,0,0,0,0.832422027929662
20306,Swimming with Sharks,700000,382928,93,9.171,6.617,278,en,1994-09-10,1994,9,"Crime, Comedy",700000,93,278,-1.0,-1.8369701987210297e-16,1076.0,13.45883704259595,5.631211781821365,60.684506999999996,2.989247311827957,1.310142857142857e-05,7446.808510638298,2549.538,0,0,0,0,-0.4529593529152101
84200,"For a Good Time, Call...",850000,1243961,85,12.146,5.878,278,en,2012-08-31,2012,8,"Comedy, Drama",850000,85,278,-0.8660254037844385,-0.5000000000000004,885.0,13.652992804936396,5.631211781821365,71.394188,3.2705882352941176,1.4289411764705884e-05,9883.720930232557,3376.588,1,0,0,0,0.4634829841376657
33680,Grand Hotel,700000,2594000,112,11.747,6.948,278,en,1932-05-25,1932,5,"Drama, Romance",700000,112,278,0.49999999999999994,-0.8660254037844387,785.0,13.45883704259595,5.631211781821365,81.618156,2.482142857142857,1.678142857142857e-05,6194.690265486725,3265.666,1,0,0,0,2.705710420413685
160070,Apartment 1303 3D,5000000,3377891,101,8.703,3.668,277,en,2012-12-06,2012,12,Horror,5000000,101,277,-2.4492935982947064e-16,1.0,1029.0,15.424948670398354,5.627621113690637,31.922604,2.742574257425743,1.7406e-06,49019.60784313725,2410.7309999999998,0,1,1,0,-0.324421735115653
24679,Bird,9000000,2000000,161,13.133,6.8,277,en,1988-06-01,1988,6,"Drama, Music",9000000,161,277,1.2246467991473532e-16,-1.0,840.0,16.012735246411598,5.627621113690637,89.30439999999999,1.720496894409938,1.4592222222222221e-06,55555.555555555555,3637.841,1,0,0,0,-0.7777776913580343
10640,Futureworld,2500000,4200000,108,16.17,5.917,277,en,1976-08-13,1976,8,"Action, Adventure, Science Fiction, Thriller",2500000,108,277,-0.8660254037844385,-0.5000000000000004,885.0,14.731801689838349,5.627621113690637,95.67789,2.564814814814815,6.468000000000001e-06,22935.77981651376,4479.09,1,0,0,0,0.6799997280001088
81446,The Baytown Outlaws,4000000,37470,98,12.974,6.005,277,en,2012-08-27,2012,8,"Action, Comedy, Crime",4000000,98,277,-0.8660254037844385,-0.5000000000000004,885.0,15.201805169084134,5.627621113690637,77.90887,2.826530612244898,3.2435e-06,40404.0404040404,3593.7980000000002,1,0,0,0,-0.990632252341937
25137,Beyond a Reasonable Doubt,25000000,4388563,105,9.708,5.69,277,en,2009-02-05,2009,2,Thriller,25000000,105,277,0.8660254037844386,0.5000000000000001,736.0,17.034386422832473,5.627621113690637,55.23852000000001,2.638095238095238,3.8832e-07,235849.05660377358,2689.116,0,0,0,0,-0.8244574470217021
146381,Justin and the Knights of Valour,22000000,19799759,90,11.858,5.933,277,en,2013-08-09,2013,8,"Animation, Adventure",22000000,90,277,-0.8660254037844385,-0.5000000000000004,885.0,16.906553056777135,5.627621113690637,70.353514,3.077777777777778,5.39e-07,241758.24175824175,3284.666,1,0,0,1,-0.10001094999950227
16161,Baby Boy,16000000,29381649,130,13.825,7.147,276,en,2001-06-27,2001,6,"Crime, Drama, Romance, Thriller",16000000,130,276,1.2246467991473532e-16,-1.0,840.0,16.588099342704055,5.6240175061873385,98.807275,2.123076923076923,8.640624999999999e-07,122137.40458015267,3815.7,1,0,0,1,0.8363530102279368
6936,Ben X,1500000,27,90,7.423,6.942,276,nl,2007-08-26,2007,8,Drama,1500000,90,276,-0.8660254037844385,-0.5000000000000004,885.0,14.220976332738882,5.6240175061873385,51.530466000000004,3.066666666666667,4.948666666666666e-06,16483.516483516483,2048.748,1,0,0,0,-0.9999813333457778
36691,Solitary Man,15000000,5024782,90,15.7,5.871,276,en,2009-09-07,2009,9,"Comedy, Drama, Romance",15000000,90,276,-1.0,-1.8369701987210297e-16,1076.0,16.52356082573315,5.6240175061873385,92.1747,3.066666666666667,1.0466666666666667e-06,164835.16483516485,4333.2,0,0,0,0,-0.665014488999034
27569,Extraordinary Measures,31000000,15134293,105,12.608,6.215,276,en,2010-01-21,2010,1,Drama,31000000,105,276,0.49999999999999994,0.8660254037844387,692.0,17.249497794707484,5.6240175061873385,78.35872,2.6285714285714286,4.0670967741935486e-07,292452.8301886792,3479.808,0,0,0,1,-0.5117969834904199
413052,Hacker,2000000,11239,95,10.698,6.269,276,en,2016-09-15,2016,9,"Crime, Drama, Thriller",2000000,95,276,-1.0,-1.8369701987210297e-16,1076.0,14.508658238524095,5.6240175061873385,67.065762,2.905263157894737,5.349e-06,20833.333333333332,2952.648,0,0,0,0,-0.9943800028099986
209185,The Grand Seduction,12700000,3430018,112,11.979,6.654,276,en,2014-05-30,2014,5,Comedy,12700000,112,276,0.49999999999999994,-0.8660254037844387,785.0,16.357112630168974,5.6240175061873385,79.708266,2.4642857142857144,9.432283464566929e-07,112389.38053097345,3306.2039999999997,1,0,0,0,-0.7299197850456862
1978,Stage Fright,1450000,1900000,110,9.826,6.7,275,en,1950-02-23,1950,2,Thriller,1450000,110,275,0.8660254037844386,0.5000000000000001,736.0,14.187074804051692,5.62040086571715,65.83420000000001,2.5,6.776551724137931e-06,13063.063063063064,2702.15,0,0,0,0,0.3103446135554389
370665,Dilwale,26000000,61000000,158,7.286,6.615,275,hi,2015-12-18,2015,12,"Crime, Action, Comedy",26000000,158,275,-2.4492935982947064e-16,1.0,1029.0,17.073607134447293,5.62040086571715,48.196889999999996,1.740506329113924,2.802307692307692e-07,163522.01257861636,2003.6499999999999,0,1,0,1,1.3461537943787003
42661,The Vikings,5000000,20311,115,18.144,7.1,275,en,1958-06-11,1958,6,"Action, Adventure, History",5000000,115,275,1.2246467991473532e-16,-1.0,840.0,15.424948670398354,5.62040086571715,128.8224,2.391304347826087,3.6287999999999995e-06,43103.44827586207,4989.599999999999,1,0,0,0,-0.9959376008124798
20694,Rugrats Go Wild,25000000,55443032,84,19.905,6.196,275,en,2003-06-13,2003,6,"Animation, Family, Adventure, Comedy",25000000,84,275,1.2246467991473532e-16,-1.0,840.0,17.034386422832473,5.62040086571715,123.33138,3.2738095238095237,7.962e-07,294117.64705882355,5473.875,1,0,0,1,1.2177212312911507
9085,Harlem Nights,30000000,60864870,116,19.398,6.089,275,en,1989-11-17,1989,11,"Comedy, Crime, Drama",30000000,116,275,-0.5000000000000004,0.8660254037844384,809.0,17.216707972959764,5.62040086571715,118.114422,2.3706896551724137,6.466e-07,256410.2564102564,5334.45,0,1,0,1,1.028828965705701
252680,Moms' Night Out,5000000,10429707,98,10.675,5.613,275,en,2014-03-25,2014,3,Comedy,5000000,98,275,1.0,6.123233995736766e-17,796.0,15.424948670398354,5.62040086571715,59.91877500000001,2.806122448979592,2.1350000000000003e-06,50505.0505050505,2935.625,0,0,0,0,1.0859411828117633
14275,Hoop Dreams,700000,7830611,174,6.954,7.631,275,en,1994-09-12,1994,9,Documentary,700000,174,275,-1.0,-1.8369701987210297e-16,1076.0,13.45883704259595,5.62040086571715,53.065974,1.5804597701149425,9.934285714285713e-06,4000.0,1912.35,0,0,0,0,10.186572590610584
235260,Son of God,22000000,67800064,138,17.406,6.871,275,en,2014-02-28,2014,2,Drama,22000000,138,275,0.8660254037844386,0.5000000000000001,736.0,16.906553056777135,5.62040086571715,119.596626,1.9927536231884058,7.911818181818181e-07,158273.38129496403,4786.65,0,0,0,1,2.0818209962808636
582206,The Best Is Yet to Come,13000000,7201952,117,9.194,6.813,275,fr,2019-12-04,2019,12,"Comedy, Drama",13000000,117,275,-2.4492935982947064e-16,1.0,1029.0,16.380459992348886,5.62040086571715,62.638722,2.3504273504273505,7.072307692307693e-07,110169.49152542373,2528.3500000000004,0,1,0,0,-0.44600365799971864
9310,American Dreamz,17000000,7314027,107,14.119,5.005,274,en,2006-03-04,2006,3,"Comedy, Drama",17000000,107,274,1.0,6.123233995736766e-17,796.0,16.648723960844016,5.616771097666572,70.665595,2.560747663551402,8.305294117647059e-07,157407.40740740742,3868.6059999999998,0,0,0,0,-0.5697630841315833
209355,The French Minister,5112027,5586646,113,6.256,6.062,274,fr,2013-11-06,2013,11,Comedy,5112027,113,274,-0.5000000000000004,0.8660254037844384,809.0,15.447106752332802,5.616771097666572,37.923872,2.424778761061947,1.2237807038186614e-06,44842.34210526316,1714.144,0,1,0,0,0.09284358379883678
208763,Forbidden Empire,26000000,34592118,128,15.448,5.883,274,ru,2014-01-30,2014,1,"Thriller, Adventure, Mystery, Fantasy, Horror, Science Fiction",26000000,128,274,0.49999999999999994,0.8660254037844387,692.0,17.073607134447293,5.616771097666572,90.880584,2.140625,5.941538461538462e-07,201550.38759689924,4232.752,0,0,0,1,0.3304660642128437
10075,Blood and Chocolate,15000000,6340723,98,9.834,5.427,274,en,2007-01-26,2007,1,"Drama, Fantasy, Horror, Romance",15000000,98,274,0.49999999999999994,0.8660254037844387,692.0,16.52356082573315,5.616771097666572,53.36911799999999,2.795918367346939,6.556e-07,151515.15151515152,2694.516,0,0,0,0,-0.5772850948476603
5126,Martian Child,27000000,9411042,106,8.388,6.661,273,en,2007-11-02,2007,11,"Comedy, Drama",27000000,106,273,-0.5000000000000004,0.8660254037844384,809.0,17.11134746100564,5.6131281063880705,55.872468,2.5754716981132075,3.1066666666666664e-07,252336.44859813084,2289.924,0,1,0,0,-0.6514428647613754
3482,The Train,5800000,6800000,133,15.057,7.507,273,en,1964-09-24,1964,9,"War, Thriller",5800000,133,273,-1.0,-1.8369701987210297e-16,1076.0,15.573368647930426,5.6131281063880705,113.032899,2.0526315789473686,2.5960344827586206e-06,43283.58208955224,4110.561,0,0,0,0,0.17241376337693734
9809,Let's Go to Prison,4000000,4630045,84,12.524,5.707,273,en,2006-11-17,2006,11,"Comedy, Crime",4000000,84,273,-0.5000000000000004,0.8660254037844384,809.0,15.201805169084134,5.6131281063880705,71.47446799999999,3.25,3.1309999999999998e-06,47058.82352941176,3419.0519999999997,0,1,0,0,0.15751121062219733
12496,The Twilight Samurai,5000000,7338987,129,14.765,7.738,273,ja,2002-11-02,2002,11,"Drama, Romance, History",5000000,129,273,-0.5000000000000004,0.8660254037844384,809.0,15.424948670398354,5.6131281063880705,114.25157000000002,2.116279069767442,2.953e-06,38461.53846153846,4030.8450000000003,0,1,0,0,0.4677973064405387
16761,A Movie of Eggs,634793,7978917,90,13.875,7.742,273,es,2006-04-21,2006,4,"Animation, Comedy, Family",634793,90,273,0.8660254037844387,-0.4999999999999998,774.0,13.36105581579388,5.6131281063880705,107.42025,3.033333333333333,2.1857518907738428e-05,6975.747252747253,3787.875,0,0,0,0,11.56930279744295
25853,Dahmer,250000,144008,101,13.039,5.266,273,en,2002-06-21,2002,6,"Crime, Drama, Thriller",250000,101,273,1.2246467991473532e-16,-1.0,840.0,12.429220196836383,5.6131281063880705,68.663374,2.702970297029703,5.2156e-05,2450.9803921568628,3559.647,1,0,0,0,-0.4239663041347835
244403,Rudderless,5000000,58293,105,10.071,7.222,273,en,2014-10-17,2014,10,"Music, Drama, Comedy",5000000,105,273,-0.8660254037844386,0.5000000000000001,1036.0,15.424948670398354,5.6131281063880705,72.73276200000001,2.6,2.0142e-06,47169.811320754714,2749.383,0,0,0,0,-0.9883412023317595
19703,A Wednesday!,1400000,3500000,103,8.117,6.932,273,hi,2008-09-05,2008,9,"Drama, Thriller",1400000,103,273,-1.0,-1.8369701987210297e-16,1076.0,14.151983508870947,5.6131281063880705,56.26704400000001,2.650485436893204,5.797857142857144e-06,13461.538461538461,2215.9410000000003,0,0,0,0,1.499998928572194
1779,Roger & Me,160000,6706368,91,6.411,7.128,273,en,1989-09-01,1989,9,"Documentary, History, Comedy",160000,91,273,-1.0,-1.8369701987210297e-16,1076.0,11.982935344196433,5.6131281063880705,45.697607999999995,3.0,4.0068749999999995e-05,1739.1304347826087,1750.203,0,0,0,0,40.91454428409823
14034,What's the Worst That Could Happen?,60000000,38400000,94,21.576,5.399,272,en,2001-05-31,2001,5,"Action, Comedy, Crime",60000000,94,272,0.49999999999999994,-0.8660254037844387,785.0,17.909855136853043,5.60947179518496,116.48882400000001,2.893617021276596,3.596e-07,631578.947368421,5868.6720000000005,1,0,0,1,-0.3599999940000001
257440,Term Life,16500000,21256,93,9.594,5.982,272,en,2016-04-29,2016,4,"Thriller, Drama, Action, Mystery",16500000,93,272,0.8660254037844387,-0.4999999999999998,774.0,16.61887099947687,5.60947179518496,57.391307999999995,2.924731182795699,5.814545454545454e-07,175531.914893617,2609.5679999999998,0,0,0,0,-0.998711697047776
10629,Veronica Guerin,17000000,9439660,98,10.789,6.619,272,en,2003-07-11,2003,7,"Drama, Crime, Thriller",17000000,98,272,-0.4999999999999997,-0.8660254037844388,780.0,16.648723960844016,5.60947179518496,71.412391,2.7755102040816326,6.346470588235294e-07,171717.1717171717,2934.6079999999997,1,0,0,0,-0.4447258561925967
10804,King Ralph,23000000,52487045,97,9.793,5.375,272,en,1991-02-15,1991,2,Comedy,23000000,97,272,0.8660254037844386,0.5000000000000001,736.0,16.951004817371683,5.60947179518496,52.637375,2.804123711340206,4.2578260869565215e-07,234693.8775510204,2663.696,0,0,0,1,1.2820453790415052
17680,The Girlfriend Experience,1700000,1007962,77,13.234,4.996,272,en,2009-05-22,2009,5,Drama,1700000,77,272,0.49999999999999994,-0.8660254037844387,785.0,14.346139397261565,5.60947179518496,66.117064,3.5324675324675323,7.784705882352941e-06,21794.871794871793,3599.648,1,0,0,0,-0.4070809370112135
85870,My Way,27563396,29193330,148,8.813,6.45,272,fr,2012-03-14,2012,3,Drama,27563396,148,272,1.0,6.123233995736766e-17,796.0,17.131999254859473,5.60947179518496,56.84385,1.837837837837838,3.1973563780021884e-07,184989.23489932885,2397.136,0,0,0,1,0.05913400296777643
9849,My Favorite Martian,65000000,36850101,94,12.304,5.585,272,en,1999-02-11,1999,2,"Comedy, Drama, Family, Science Fiction",65000000,94,272,0.8660254037844386,0.5000000000000001,736.0,17.989897843244528,5.60947179518496,68.71784,2.893617021276596,1.892923076923077e-07,684210.5263157894,3346.688,0,0,0,1,-0.43307536256807133
333667,Rock Dog,60000000,9420546,90,15.142,6.185,271,en,2016-07-08,2016,7,"Adventure, Animation, Comedy, Family, Music",60000000,90,271,-0.4999999999999997,-0.8660254037844388,780.0,17.909855136853043,5.605802066295998,93.65326999999999,3.011111111111111,2.5236666666666666e-07,659340.6593406594,4103.482,1,0,0,0,-0.8429908859501519
46138,Made in Dagenham,7200000,12629471,113,13.604,6.676,271,en,2010-10-01,2010,10,"Comedy, Drama, History",7200000,113,271,-0.8660254037844386,0.5000000000000001,1036.0,15.789591722875162,5.605802066295998,90.820304,2.398230088495575,1.8894444444444443e-06,63157.89473684211,3686.6839999999997,0,0,0,1,0.7540930897092931
408266,Birth of the Dragon,31000000,7125027,103,22.258,5.7,271,en,2017-08-25,2017,8,"Action, Drama",31000000,103,271,-0.8660254037844385,-0.5000000000000004,885.0,17.249497794707484,5.605802066295998,126.8706,2.6310679611650487,7.179999999999999e-07,298076.92307692306,6031.918,1,0,0,0,-0.770160394510955
2014,The Edge of Heaven,3800000,17804565,122,11.328,7.181,271,de,2007-09-27,2007,9,Drama,3800000,122,271,-1.0,-1.8369701987210297e-16,1076.0,15.150511887854474,5.605802066295998,81.346368,2.221311475409836,2.9810526315789474e-06,30894.308943089432,3069.888,0,0,0,1,3.685410872260297
1162,The Miracle Worker,500000,2500000,106,9.994,7.847,271,en,1962-05-23,1962,5,Drama,500000,106,271,0.49999999999999994,-0.8660254037844387,785.0,13.122365377402328,5.605802066295998,78.422918,2.556603773584906,1.9988e-05,4672.897196261682,2708.374,1,0,0,0,3.999992000016
10364,Catch-22,18000000,24911670,121,8.979,6.745,271,en,1970-06-24,1970,6,"War, Comedy",18000000,121,271,1.2246467991473532e-16,-1.0,840.0,16.705882371415992,5.605802066295998,60.563354999999994,2.239669421487603,4.988333333333333e-07,147540.9836065574,2433.3089999999997,1,0,1,1,0.38398164533435303
14365,Killing Me Softly,25000000,7775138,100,21.929,5.452,271,en,2002-05-10,2002,5,Thriller,25000000,100,271,0.49999999999999994,-0.8660254037844387,785.0,17.034386422832473,5.605802066295998,119.55690799999999,2.71,8.771599999999999e-07,247524.75247524751,5942.759,1,0,0,0,-0.688994452440222
13006,Split Second,7000000,5430822,90,11.513,5.908,271,en,1992-05-01,1992,5,"Action, Crime, Horror",7000000,90,271,0.49999999999999994,-0.8660254037844387,785.0,15.76142084987672,5.605802066295998,68.018804,3.011111111111111,1.6447142857142857e-06,76923.07692307692,3120.023,1,0,0,0,-0.22416825369024948
25431,Adam's Rib,1728000,9470000,100,10.633,7.119,270,en,1949-11-18,1949,11,"Comedy, Drama, Romance",1728000,100,270,-0.5000000000000004,0.8660254037844384,809.0,14.362475807049675,5.602118820879701,75.696327,2.7,6.153356481481481e-06,17108.91089108911,2870.91,0,1,0,0,4.480321481295439
14623,Thunderbirds,57000000,28283637,95,14.012,4.93,270,en,2004-07-23,2004,7,"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",57000000,95,270,-0.4999999999999997,-0.8660254037844388,780.0,17.858561843342684,5.602118820879701,69.07916,2.8421052631578947,2.458245614035088e-07,593750.0,3783.2400000000002,1,0,0,1,-0.5037958332667397
567690,Dear Evan Hansen,27500000,19200000,137,14.564,6.343,270,en,2021-09-24,2021,9,Drama,27500000,137,270,-1.0,-1.8369701987210297e-16,1076.0,17.129696599000436,5.602118820879701,92.379452,1.9708029197080292,5.296e-07,199275.36231884058,3932.28,0,0,0,1,-0.30181817084297563
10128,Alien Nation,16000000,32155047,91,8.887,6.039,269,en,1988-10-07,1988,10,"Science Fiction, Crime, Thriller",16000000,91,269,-0.8660254037844386,0.5000000000000001,1036.0,16.588099342704055,5.598421958998375,53.668593,2.956043956043956,5.554375e-07,173913.04347826086,2390.603,0,0,0,1,1.0096903743943515
1717,All the King's Men,55000000,9450897,125,11.964,5.738,269,en,2006-09-10,2006,9,"Drama, Thriller",55000000,125,269,-1.0,-1.8369701987210297e-16,1076.0,17.822843761378564,5.598421958998375,68.649432,2.152,2.1752727272727273e-07,436507.9365079365,3218.3160000000003,0,0,0,0,-0.8281654940333546
514619,Nobody's Fool,19000000,29152618,110,19.26,6.2,269,en,2018-10-31,2018,10,"Comedy, Romance",19000000,110,269,-0.8660254037844386,0.5000000000000001,1036.0,16.759949589762293,5.598421958998375,119.412,2.4454545454545453,1.0136842105263158e-06,171171.17117117118,5180.9400000000005,0,0,0,1,0.5343482876658796
15767,Godzilla: Final Wars,19500000,12000000,125,18.451,6.97,269,ja,2004-12-04,2004,12,"Action, Adventure, Science Fiction, Fantasy, Thriller",19500000,125,269,-2.4492935982947064e-16,1.0,1029.0,16.785925074816024,5.598421958998375,128.60347,2.152,9.462051282051282e-07,154761.90476190476,4963.319,0,1,0,0,-0.38461536489151976
3080,Top Hat,609000,3202000,101,12.266,7.301,269,en,1935-08-29,1935,8,"Comedy, Music, Romance",609000,101,269,-0.8660254037844385,-0.5000000000000004,885.0,13.31957518872681,5.598421958998375,89.554066,2.6633663366336635,2.014121510673235e-05,5970.588235294118,3299.554,1,0,0,0,4.257792680143383
59387,The Powerpuff Girls Movie,11000000,16426471,74,15.775,6.684,269,en,2002-07-03,2002,7,"Animation, Action, Family",11000000,74,269,-0.4999999999999997,-0.8660254037844388,780.0,16.213405921671733,5.598421958998375,105.4401,3.635135135135135,1.4340909090909092e-06,146666.66666666666,4243.475,1,0,0,1,0.49331550060768176
447665,Kickboxer: Retaliation,13000000,4537,110,20.352,5.4,269,en,2018-01-26,2018,1,"Action, Drama",13000000,110,269,0.49999999999999994,0.8660254037844387,692.0,16.380459992348886,5.598421958998375,109.9008,2.4454545454545453,1.5655384615384615e-06,117117.11711711712,5474.688,0,0,0,0,-0.9996509231037751
82825,Kahaani,1200000,16000000,122,7.815,7.132,269,hi,2012-03-08,2012,3,"Mystery, Thriller",1200000,122,269,1.0,6.123233995736766e-17,796.0,13.997832948091215,5.598421958998375,55.736580000000004,2.2049180327868854,6.5125e-06,9756.09756097561,2102.235,0,0,0,1,12.33332305556412
334394,Baskin,350000,318155,97,15.869,5.784,268,tr,2015-12-31,2015,12,"Horror, Crime, Thriller, Mystery",350000,97,268,-2.4492935982947064e-16,1.0,1029.0,12.765691290604371,5.594711379601839,91.786296,2.7628865979381443,4.5339999999999996e-05,3571.4285714285716,4252.892,0,1,0,0,-0.09098545432727335
24748,Hud,2500000,10000000,112,14.327,7.271,268,en,1963-05-28,1963,5,"Western, Drama",2500000,112,268,0.49999999999999994,-0.8660254037844387,785.0,14.731801689838349,5.594711379601839,104.171617,2.392857142857143,5.7308e-06,22123.893805309734,3839.636,1,0,0,0,2.99999880000048
